phrase	length	count
jalan cenderawasih 	2	58
city 	1	58
camar 	1	58
sulaiman 	1	58
karak 	1	58
selera 	1	57
lebuhraya karak 	2	57
keramat 	1	57
sp 	1	57
impian emas 	2	57
jalan perindustrian 	2	57
seberang 	1	57
hang tuah 	2	57
kilang 	1	57
jalan pantai 	2	57
abdullah 	1	57
bunga tanjung 	2	57
mega 	1	57
duku 	1	56
coffee 	1	56
pp 	1	56
jalan riang 	2	56
jalan dagang 	2	56
rhb 	1	56
jamek 	1	56
and 	1	56
tasek mutiara 	2	56
ampat 	1	56
rimba 	1	56
jalan padang 	2	56
chung 	1	56
angsana 	1	56
pisang 	1	56
lorong delima 	2	56
panchor 	1	55
masjid jamek 	2	55
sekolah rendah 	2	55
kolam 	1	55
ajibah abol 	2	55
rumbia 	1	55
limau 	1	55
bkt 	1	55
datuk ajibah 	2	55
north 	1	55
roundabout 	1	55
police 	1	55
mahsuri 	1	55
tts 	1	55
ajibah 	1	55
abol 	1	55
jalan tengku 	2	55
cahaya 	1	55
jalan subang 	2	55
jalan sp 	2	55
kampong 	1	55
pokok 	1	55
datuk ajibah abol 	3	55
baru tambun 	2	54
buroh 	1	54
jalan buroh 	2	54
jalan bunga tanjung 	3	54
jalan persekutuan 	2	54
public bank 	2	54
dedap 	1	54
klebang jaya 	2	54
bandar baru tambun 	3	54
international 	1	53
tampoi 	1	53
jalan lapangan terbang 	3	53
jalan matang 	2	53
jalan hang tuah 	3	53
persiaran perdana 	2	53
binjai 	1	53
samarindah 	1	53
lorong matang jaya 	3	53
lorong jelapang 	2	53
jalan pp 	2	53
istana 	1	53
rakyat 	1	53
harimau 	1	53
jalan masjid 	2	53
metro 	1	53
jalan berlian 	2	53
bdc lorong 	2	52
jalan mewah 	2	52
jalan alor setar 	3	52
azlan 	1	52
wira jaya timur 	3	52
semantan 	1	52
warisan 	1	52
jalan bidara 	2	52
menara 	1	52
pengiran 	1	52
jalan merah 	2	52
putra bahagia 	2	52
kuala kedah 	2	52
jaya timur 	2	52
east 	1	52
persiaran perindustrian 	2	52
jawa 	1	52
sultan azlan 	2	52
sin 	1	52
jalan enggang 	2	52
mangga 	1	52
simpang ampat 	2	52
jalan putra bahagia 	3	52
jalan metro 	2	51
jalan ahmad 	2	51
melor 	1	51
lorong datuk ajibah 	3	51
hwa 	1	51
bertam 	1	51
daerah 	1	51
selasih 	1	51
pengkalan timur 	2	51
jalan rumbia 	2	51
kuala perlis 	2	51
laut 	1	51
wira jaya barat 	3	51
gerik 	1	51
padang besar 	2	51
jalan dahlia 	2	51
lorong datuk ajibah abol 	4	51
pekeliling 	1	51
bahru 	1	51
jaya barat 	2	51
st 	1	50
jalan tebrau 	2	50
pandan indah 	2	50
seafood 	1	50
persiaran bukit 	2	50
jalan sultan azlan 	3	50
kosas 	1	50
sejahtera 	1	50
gajah 	1	50
jalan nusaria 	2	50
ali 	1	50
lorong samarindah 	2	50
lahat baru 	2	50
town 	1	50
tiara 	1	50
azlan shah 	2	50
pesisir 	1	50
sultan azlan shah 	3	50
jalan kosas 	2	50
jalan kejayaan 	2	50
kejayaan 	1	50
uda 	1	50
jalan gemilang 	2	50
jalan puncak 	2	50
mohd 	1	50
tun razak 	2	50
pesisir pantai 	2	50
persiaran wira jaya barat 	4	50
pintas 	1	50
esso 	1	50
jalan impian emas 	3	50
cheng 	1	50
tiong 	1	49
jalan klang 	2	49
jalan gadong 	2	49
lorong sungai 	2	49
tunku abdul 	2	49
bomba 	1	49
jalan mega 	2	49
masai 	1	49
siakap 	1	49
danau 	1	49
pulasan 	1	49
jalan melur 	2	49
jasmin 	1	49
buloh 	1	49
boon 	1	49
kandar 	1	49
cassia 	1	48
lebuhraya pasir 	2	48
bestari 	1	48
jalan ciku 	2	48
rainfield 	1	48
tasik 	1	48
laluan bercham 	2	48
abu 	1	48
jalan sultan azlan shah 	4	48
gerbang 	1	48
su 	1	48
lintas 	1	48
pendidikan 	1	48
seksyen 	1	48
lebuhraya pasir gudang 	3	48
johor bahru 	2	48
tadika 	1	48
kota bharu 	2	48
nasi kandar 	2	48
p 	1	48
persiaran cempaka 	2	48
jalan pulasan 	2	47
stadium 	1	47
jalan kolam 	2	47
old 	1	47
kong 	1	47
bhd 	1	47
selayang 	1	47
bm 	1	47
jalan selasih 	2	47
labuk 	1	47
machang 	1	47
muara 	1	47
cempaka sari 	2	47
jalan pandan indah 	3	47
jalan dedap 	2	47
awang 	1	47
sultan ismail 	2	47
kg. 	1	47
kubang 	1	46
seri orkid 	2	46
lebuhraya skudai 	2	46
anak 	1	46
jambatan 	1	46
jalan bertam 	2	46
jalan mp 	2	46
persiaran cempaka sari 	3	46
mall 	1	46
sembilang 	1	46
persiaran bandar 	2	46
airport 	1	46
langgar 	1	46
blok 	1	46
jalan perak 	2	46
jalan seri orkid 	3	46
tanjong 	1	46
serindit 	1	46
lorong taman 	2	46
durian 	1	46
jalan penampang 	2	46
jalan ros 	2	46
hala pegoh 	2	46
bukit jalil 	2	46
biru 	1	46
mp 	1	46
putra mahkota 	2	46
jalan kodiang 	2	46
jalan bayu 	2	45
onn 	1	45
purnama 	1	45
lrg bkt 	2	45
baiduri 	1	45
panglima 	1	45
pertanian 	1	45
hill 	1	45
lebuhraya bukit 	2	45
kiri 	1	45
jalan kemajuan 	2	45
murai 	1	45
r 	1	45
berjaya 	1	45
jubli 	1	45
pulai emas 	2	45
jalan pulai emas 	3	45
lorong indah 	2	45
jalan tun razak 	3	45
angkasa 	1	45
laluan klebang jaya 	3	45
rambai 	1	45
jalan nenas 	2	45
lorong kledang 	2	44
tunku abdul rahman 	3	44
kasawari 	1	44
taman sutera house no. 	4	44
keruing 	1	44
wakaf 	1	44
chinese cemetery 	2	44
jalan bm 	2	44
hulu 	1	44
jalan su 	2	44
kuching-serian 	1	44
daya 	1	44
jalan pekan 	2	44
sutera house 	2	44
muslim 	1	44
jalan putra mahkota 	3	44
jalan pinang 	2	44
taman sutera house 	3	44
peng 	1	44
baling 	1	44
jalan tasek mutiara 	3	44
lim 	1	44
bukit merah 	2	44
empat 	1	44
iks 	1	44
laluan klebang restu 	3	44
ahmad ibrahim 	2	44
jalan ahmad ibrahim 	3	44
sutera house no. 	3	44
m 	1	44
jalan badik 	2	43
jalan daya 	2	43
jalan kuala kedah 	3	43
point 	1	43
