phrase	length	count
bóthar an teampaill ghil 	4	15
sráid pharnell 	2	15
eglinton 	1	15
róistigh 	1	15
bóthar ard 	2	15
bóthar an choill 	3	15
an chladaigh 	2	15
ascaill chnoc mhuirfean 	3	15
chóiste 	1	15
céide draighin 	2	15
iarthair 	1	15
bhearnon 	1	15
faiche stiabhna 	2	15
gaorthaibh 	1	15
ghobáin 	1	15
bóthar ghleann na gaorthaibh 	4	15
tseandroichid 	1	15
slinneán 	1	15
cluain bui 	2	15
fearann na 	2	15
páirc choill 	2	15
íde 	1	15
ard na greine 	3	15
an seanghort 	2	15
shruthán an chéadrais 	3	15
cluain na 	2	15
an seanghort glas 	3	15
lutrail 	1	15
an iarthair 	2	15
na slinneán 	2	15
oifig an 	2	15
na sceiche 	2	15
cholm cille 	2	15
na gaorthaibh 	2	15
chluainseach 	1	15
an lána 	2	15
sráid líosain uachtarach 	3	15
bóthar na gráinsí 	3	15
an chúirt 	2	15
lána bharr na 	3	15
fea 	1	15
an róistigh 	2	15
garrán bhaile 	2	15
bhá uí 	2	15
risteamain 	1	15
cúirt bhaile 	2	15
an tsionnaigh 	2	15
ghleann na gaorthaibh 	3	15
bhá 	1	15
bóthar an duga 	3	15
teampall 	1	15
seanghort glas 	2	15
ráth salach 	2	15
labhrais 	1	15
lána bharr na slinneán 	4	15
sráid mac 	2	15
bharr na slinneán 	3	15
bóthar an choill mhóir 	4	15
le 	1	15
an cimín mór 	3	14
ráth an 	2	14
vevay 	1	14
grianréime 	1	14
an fhuaráin 	2	14
córa 	1	14
an meal 	2	14
an aird 	2	14
cimín 	1	14
ásaigh 	1	14
droichid bháin 	2	14
an cnoc 	2	14
chlabhstra 	1	14
faiche na 	2	14
an droichid bháin 	3	14
na radharc 	2	14
cluainte easton 	2	14
cheann 	1	14
halla áth an 	3	14
ghleanntán na 	2	14
bóthar an phiarsaigh 	3	14
halla áth 	2	14
cimín mór 	2	14
sráid an teampaill 	3	14
adelaide 	1	14
an chaoich 	2	14
na feá 	2	14
bóthar dún 	2	14
ghleanntán 	1	14
leamhain 	1	14
bóthar an bhaile 	3	14
síol 	1	14
báine 	1	14
na gcaorach 	2	14
fhuaráin 	1	14
rosán 	1	14
gobhia 	1	14
boireann bheag 	2	14
seoirse 	1	14
timpeallan na 	2	14
faiche an choláiste 	3	14
an cimín 	2	14
radharc an mhóta 	3	14
cuar 	1	14
arda chill 	2	14
halla áth an ghainimh 	4	14
weston 	1	14
an ásaigh 	2	14
ard an leamháin 	3	14
tiúise 	1	14
belmont 	1	14
dhomhnach mór 	2	14
