phrase	length	count
veere 	1	16
vesiroosi 	1	16
vaarika 	1	16
eduard vilde 	2	16
mulla 	1	16
rävala 	1	16
nõlva 	1	16
otsa 	1	16
rakvere tee 	2	16
linnu tee 	2	16
võnnu 	1	16
räpina mnt 	2	16
lina 	1	16
nurga 	1	16
prospekt 	1	16
vainu 	1	16
paemurru 	1	16
koluvere 	1	16
loksa 	1	16
hooldekodu 	1	16
madise 	1	16
tapa 	1	16
metsküla 	1	16
põhja pst 	2	16
mesika 	1	16
laatre 	1	16
karu 	1	16
mihkli 	1	16
laki 	1	16
aleksander 	1	16
pirita 	1	16
ants laikmaa 	2	16
purtse 	1	16
benu 	1	16
ring 	1	16
jõekääru 	1	15
tööstuse tee 	2	15
püha 	1	15
muuga 	1	15
kapu 	1	15
punane 	1	15
reola 	1	15
mündi 	1	15
aida 	1	15
leesi 	1	15
reinu tee 	2	15
pajusi 	1	15
lootuse 	1	15
merirahu 	1	15
küla 	1	15
väljaku 	1	15
omedu 	1	15
tanuma 	1	15
looduse 	1	15
vana-vastseliina 	1	15
rukkilille 	1	15
veerenni 	1	15
valdeku 	1	15
krabi 	1	15
mustjala 	1	15
pada 	1	15
heltermaa 	1	15
võru mnt 	2	15
pala 	1	15
rae 	1	15
lepiku tee 	2	15
käbi 	1	15
linnamäe 	1	15
luidja 	1	15
rävala pst 	2	15
kohila 	1	15
rehe 	1	15
kärdla 	1	15
estonia pst 	2	15
vastse-roosa 	1	15
club 	1	14
embassy 	1	14
viira 	1	14
suur 	1	14
vambola 	1	14
rannaküla 	1	14
oja tee 	2	14
kanali 	1	14
ambla 	1	14
ilumäe 	1	14
lehise 	1	14
juuru 	1	14
suurejõe 	1	14
merivälja tee 	2	14
kirde 	1	14
liiva tee 	2	14
asula 	1	14
paul kerese 	2	14
of 	1	14
koosa 	1	14
pähkla tee 	2	14
taheva 	1	14
lähte 	1	14
loo tee 	2	14
rahumäe tee 	2	14
kajaka 	1	14
veskitammi 	1	14
lõokese 	1	14
