phrase	length	count
a viz 	2	7
max jacob 	2	7
dupont des 	2	7
an neac'h 	2	7
heol 	1	7
tro sant 	2	7
ar stad 	2	7
takad ar poc'hêr 	3	7
straed tristan corbière 	3	7
straed entraven 	2	7
jean mermoz 	2	7
c'habiten 	1	7
an enez vihan 	3	7
ar gwesklin 	2	7
kerroz 	1	7
jacob 	1	7
haleg 	1	7
souvestre 	1	7
ar vran 	2	7
rabin 	1	7
traoñ 	1	7
sezambr 	1	7
varia 	1	7
straed ar gwesklin 	3	7
bali léon blum 	3	7
mermoz 	1	7
trehuber 	1	7
hent prat 	2	7
enez vihan 	2	7
treskaou 	1	7
bras al 	2	7
ar bod glas 	3	7
hoche 	1	7
alphonse 	1	7
straed charlez ar govig 	4	7
hent crec'h 	2	7
justisoù 	1	7
koz 	1	7
hent bihan 	2	7
skwar kêr fleuri 	3	6
hent kerguel 	2	6
roz ar 	2	6
kerroue 	1	6
aubert 	1	6
skol bublik 	2	6
straed maez nigel 	3	6
glaz 	1	6
holl 	1	6
an douar du 	3	6
don 	1	6
penn ar bed 	3	6
sant-jermen 	1	6
sully 	1	6
peder dervenn 	2	6
kergwenn 	1	6
bed 	1	6
kerourwazh 	1	6
hent ar c'hinkiz 	3	6
ar maner 	2	6
porzhmoger 	1	6
straed ar jal 	3	6
alez al 	2	6
an holl 	2	6
lavoisier 	1	6
rené-guy 	1	6
anna vreizh 	2	6
ar ster 	2	6
straed jean jaurès 	3	6
ar glujar 	2	6
fleuri 	1	6
samuel 	1	6
straed isly 	2	6
hent kerlou 	2	6
alphonse legault 	2	6
bali françois château 	3	6
boulouard frañs 	2	6
vreudeur 	1	6
hent-bras trabrivan 	2	6
kergariou 	1	6
krec'h-gwenn 	1	6
ar gwennili 	2	6
l'orguenais 	1	6
roudour 	1	6
stangala 	1	6
ar jal 	2	6
ar c'homandant 	2	6
kerlenn 	1	6
marechal 	1	6
straed kêr 	2	6
straed chapel kuzon 	3	6
straed germaine tillion 	3	6
hent stank ar 	3	6
kerrun 	1	6
ernest 	1	6
straed victor hugo 	3	6
kroashent 	1	6
vourc'h 	1	6
hent ar menez 	3	6
rené-guy cadou 	2	6
yves-marie audrein 	2	6
straed de 	2	6
charcot 	1	6
kerguel 	1	6
alfred 	1	6
straed jakez 	2	6
itron varia 	2	6
léo ferré 	2	6
etre 	1	6
straed laeneg 	2	6
c'homandant 	1	6
sant-mikael 	1	6
a viz mae 	3	6
alez yves-marie audrein 	3	6
c'hinkiz 	1	6
straed anatol ar 	3	6
germaine tillion 	2	6
hent kerlenn 	2	6
hent-bras kuzon 	2	6
mailh 	1	6
an dour ruz 	3	6
feunteun an doureier 	3	6
kastell 	1	6
itron 	1	6
duquesne 	1	6
boulouard magenta 	2	6
skwar kêr 	2	6
château 	1	6
frederig ar 	2	6
ar vreudeur 	2	6
straed an amiral 	3	6
marie le 	2	6
kergaled 	1	6
gar 	1	6
hent bras douarnenez 	3	6
iliz itron-varia 	2	6
alez samuel 	2	6
gwennili 	1	6
tillion 	1	6
plasenn ar republik 	3	6
straed ar peder dervenn 	4	6
ar jal de 	3	6
kreizenn 	1	6
straed max 	2	6
jal 	1	6
ar faou-put 	2	6
hent-bras plogoneg 	2	6
straed l'orguenais 	2	6
beaumarchais 	1	6
enezig 	1	6
ti an 	2	6
kerlou 	1	6
straed an enez 	3	6
magenta 	1	6
maner ar 	2	6
croas 	1	6
rohou 	1	6
yves-marie 	1	6
an amiral 	2	6
straed chapel 	2	6
doureier 	1	6
hent ker 	2	6
frederig 	1	6
plasenn ar bod 	3	6
kergadona 	1	6
dervenn 	1	6
vreizh 	1	6
gwenodenn 	1	6
leperdit 	1	6
straed armand 	2	6
ar gar 	2	6
straed park ar 	3	6
plasenn ar frankiz 	3	6
straed ar forn 	3	6
straed ernest 	2	6
straed anatol 	2	6
ar lenn 	2	6
kennedy 	1	6
krec'h gwenn 	2	6
straed ar jal de gaulle 	5	6
skwar an abad pierre 	4	6
ti pont 	2	6
boulouard an erge-vihan 	3	6
legault 	1	6
sant erwan 	2	6
straed duquesne 	2	6
alez françois duine 	3	6
ar c'hinkiz 	2	6
jal de 	2	6
an douar 	2	6
roulhenn 	1	6
straed ar peder 	3	6
stank ar 	2	6
de la 	2	6
an haleg 	2	6
bali ar roulhenn 	3	6
straed la bobinais 	3	6
straed max jacob 	3	6
toull ar 	2	6
mae 	1	6
reper 	1	6
ar braz 	2	6
alez yves-marie 	2	6
an hent 	2	6
straed ar jal de 	4	6
françois duine 	2	6
al lann 	2	6
levraoueg 	1	6
pen an 	2	6
stang ar 	2	6
argoad 	1	6
ar prad 	2	6
douar du 	2	6
ar jal de gaulle 	4	6
hentig ar gilvid 	3	6
straed hoche 	2	6
an enezig 	2	6
pevar 	1	6
anatol ar 	2	6
kêr fleuri 	2	6
jal de gaulle 	3	6
ar peder 	2	6
françois château 	2	6
skwar an abad 	3	6
isly 	1	6
faou-put 	1	6
frederig ar gwiader 	3	6
ar stangala 	2	6
audrein 	1	6
keriner 	1	6
hent ar roz 	3	6
ar roulhenn 	2	6
zola 	1	6
émile zola 	2	6
kervarker 	1	6
plasenn ar bod glas 	4	6
straed marie le 	3	6
alez françois 	2	6
hent-an-tirien 	1	6
liorzhoù 	1	6
hent aod 	2	6
glujar 	1	6
straed frederig ar 	3	6
erwan 	1	6
stang-sant-laorans 	1	6
anatol 	1	6
hent kerrun 	2	6
duine 	1	6
ar bed 	2	6
hent stankennig 	2	6
hent ar glujar 	3	6
peder 	1	6
ménez 	1	6
hent-bras kergadona 	2	6
hent kerbiquet 	2	6
hent coz 	2	6
viz mae 	2	6
foch 	1	6
anatol ar braz 	3	6
bras douarnenez 	2	6
straed frederig ar gwiader 	4	6
chapel kuzon 	2	6
straed anatol ar braz 	4	6
an doureier 	2	6
cadou 	1	6
straed frederig 	2	6
ferré 	1	6
stankennig 	1	6
ar peder dervenn 	3	6
ar pevar 	2	6
alez an drezidoù 	3	5
park ar verouri 	3	5
straed ernest renan 	3	5
hent-houarn 	1	5
foy 	1	5
derv 	1	5
kergoad 	1	5
hent-houarn kozh 	2	5
straed georges brassens 	3	5
lumière 	1	5
aerborzh 	1	5
straed ar marichal 	3	5
hernu 	1	5
portugal 	1	5
l'acostel 	1	5
ar park 	2	5
straed fujita 	2	5
joly 	1	5
straed an dugez anna 	4	5
straed ar vilin 	3	5
braz breiz 	2	5
ar beuz 	2	5
anita 	1	5
hent kerdroniou 	2	5
bali ti 	2	5
hent-dall poull ar sal 	4	5
chapel itron-varia 	2	5
kengredit breizh 	2	5
hent penfrad 	2	5
straed jacqueline auriol 	3	5
an avel 	2	5
renan 	1	5
sadate 	1	5
ar romaned 	2	5
ar poc'her 	2	5
poc'her 	1	5
frédéric 	1	5
ar feunteun an 	3	5
boulouard roger 	2	5
kae sant-loeiz 	2	5
gastellerien 	1	5
hent treuz 	2	5
boulouard ar vreudeur lumière 	4	5
winienn 	1	5
straed ar chaloni kerbrad 	4	5
straed ar c'homandant 	3	5
hent braz breiz 	3	5
martenot 	1	5
straed raoul 	2	5
bali an daoudour 	3	5
hent karaez 	2	5
les corbières 	2	5
alez ar pevar 	3	5
straed kroaz 	2	5
botrel 	1	5
beuz 	1	5
boulouard andré 	2	5
brieg 	1	5
douvezioù 	1	5
doktor joly 	2	5
kerogan 	1	5
corbières 	1	5
tro ar c'hoad 	3	5
straed bobby 	2	5
mez ar 	2	5
hent kergaled 	2	5
jean-marie duhamel 	2	5
dodin 	1	5
alez ar gosker 	3	5
souleg 	1	5
goz 	1	5
ar poull 	2	5
jozef 	1	5
roz an 	2	5
roger dodin 	2	5
conti 	1	5
penfrad 	1	5
ti kêr 	2	5
poull ar sal 	3	5
hent kerourien 	2	5
antoine 	1	5
raoul 	1	5
penn ar stank 	3	5
straed sant tudon 	3	5
straed rené-guy cadou 	3	5
ar souleg 	2	5
anita conti 	2	5
hent bras kemper 	3	5
antoine de 	2	5
ker bennarun 	2	5
giratoire 	1	5
ar gastellerien 	2	5
vraz 	1	5
pennc'hoad 	1	5
kan ar mor 	3	5
ti ar 	2	5
hent-dall poull 	2	5
straed jules valès 	3	5
sant tudon 	2	5
lannroz 	1	5
tudon 	1	5
le bloc'h 	2	5
kallag 	1	5
charles hernu 	2	5
ar roudour 	2	5
straed l'acostel 	2	5
alez ar pevar lejeune 	4	5
straed marie curie 	3	5
an douvezioù 	2	5
aerborzh pluguen 	2	5
plasenn an ti-gar 	3	5
maen 	1	5
tro ar 	2	5
sant-varzhin 	1	5
pont toul 	2	5
bali ar souleg 	3	5
park ar menez 	3	5
straed les 	2	5
prezidant sadate 	2	5
hent kerguel vraz 	3	5
hent ar feunteun 	3	5
kerangwenn 	1	5
balp 	1	5
boulouard andré aubert 	3	5
kernizi 	1	5
kerguel vraz 	2	5
ernest renan 	2	5
pont toul ar rohou 	4	5
ar menhir 	2	5
hent-dall poull ar 	3	5
oriant 	1	5
bali alphonse legault 	3	5
diskan 	1	5
sant wenole 	2	5
kroazhent-tro krec'h-gwenn 	2	5
ar prezidant sadate 	3	5
ar chaloni kerbrad 	3	5
straed françoise 	2	5
straed martenot 	2	5
hent-ar-mein-zav 	1	5
kergelenn 	1	5
plas 	1	5
amiral ronarc'h 	2	5
mathurin 	1	5
kerdavid 	1	5
branly 	1	5
kergoutez 	1	5
mailh enizenac'h 	2	5
jules valès 	2	5
gov 	1	5
allende 	1	5
paol 	1	5
sant-wenole 	1	5
roz an heol 	3	5
ar c'homandant charcot 	3	5
fujita 	1	5
ar gwenn 	2	5
straed koad 	2	5
fruji 	1	5
hent avel 	2	5
boulac'h 	1	5
straed marcel bernard 	3	5
alez menez 	2	5
ty an 	2	5
drezidoù 	1	5
ar vreudeur lumière 	3	5
straed ar prezidant sadate 	4	5
andré foy 	2	5
marie le bloc'h 	3	5
hent penhoad 	2	5
straed claude 	2	5
ker oudot 	2	5
baradoz 	1	5
bali robert 	2	5
straed jacqueline 	2	5
kengredit 	1	5
bali alphonse 	2	5
huella 	1	5
