phrase	length	count
царква покрыва прасвятой багародзіцы 	4	42
вуліца кутузава 	2	42
сонечны 	1	41
дарожная вуліца 	2	41
чайкоўскага 	1	41
вуліца багдана хмяльніцкага 	3	41
герцэна 	1	41
пралетарскі завулак 	2	41
меліяратыўная 	1	41
цяністая 	1	41
праспект пераможцаў 	2	41
цяністая вуліца 	2	41
вуліца багдана 	2	41
арджанікідзэ 	1	41
гасподняга 	1	41
вуліца бялінскага 	2	41
гродзенская вуліца 	2	41
вуліца войкава 	2	41
меліяратыўная вуліца 	2	41
дарожная 	1	41
зарэчны завулак 	2	41
калгасны 	1	41
меліяратараў 	1	41
чыгуначны завулак 	2	41
максім_адамавіч_багдановіч 	1	40
зялёны завулак 	2	40
піянерскі завулак 	2	40
калгасны завулак 	2	40
рачны 	1	40
праўды 	1	40
магістральная 	1	40
магілёўская 	1	40
юрыя гагарына 	2	40
гадоў перамогі 	2	40
мірная 	1	40
цэнтр 	1	40
магістральная вуліца 	2	40
магілёўская вуліца 	2	40
мірная вуліца 	2	40
паўла 	1	40
люксембург 	1	40
паўночны завулак 	2	39
чайкінай 	1	39
вуліца юрыя гагарына 	3	39
atm белінвестбанк 	2	39
ясная вуліца 	2	39
навасёлаў 	1	39
юбілейны 	1	39
лізы 	1	39
вясёлкавая 	1	39
вуліца жукава 	2	39
вуліца варашылава 	2	39
каштанавая 	1	39
вясёлкавая вуліца 	2	39
асіпенкі 	1	39
гомельская вуліца 	2	39
ясная 	1	39
лізы чайкінай 	2	39
розы 	1	38
вуліца крылова 	2	38
ясеніна 	1	38
сонечны завулак 	2	38
пятніцкая шаша 	2	38
вуліца меліяратараў 	2	38
украінкі 	1	38
святой тройцы 	2	38
лесі 	1	38
лесі украінкі 	2	38
пятніцкая 	1	38
розы люксембург 	2	38
завулак гагарына 	2	38
зоі 	1	37
жукоўскага 	1	37
кляновая 	1	37
дняпроўская вуліца 	2	37
бярозавая 	1	37
танкістаў 	1	37
касмадзям’янскай 	1	37
дняпроўская 	1	37
каштанавая вуліца 	2	37
пілсудскага 	1	37
бярозавая вуліца 	2	37
мост 	1	37
рэвалюцыйная 	1	37
тупік 	1	37
вуліца герцэна 	2	36
вуліца багдановіча 	2	36
кляновая вуліца 	2	36
вуліца чарнышэўскага 	2	36
паштовая вуліца 	2	36
рабочы завулак 	2	36
рачны завулак 	2	36
рабочы 	1	36
паркавы 	1	36
украінкі вуліца 	2	36
лесі украінкі вуліца 	3	36
паштовая 	1	36
крываноса 	1	36
усходні 	1	36
раённы 	1	36
вуліца лазо 	2	35
вуліца праўды 	2	35
дзімітрава 	1	35
механізатараў 	1	35
вуліца зоі 	2	35
вакзальны 	1	35
рэвалюцыйная вуліца 	2	35
тэльмана 	1	34
заходні 	1	34
вуліца ракасоўскага 	2	34
юзэфа пілсудскага 	2	34
максіма крываноса 	2	34
славацкага 	1	34
кутузаўскі 	1	34
вуліца танкістаў 	2	34
падлесная вуліца 	2	34
абыход 	1	34
максіма крываноса вуліца 	3	34
полацкая 	1	34
полацкая вуліца 	2	34
стадыённая 	1	34
юзэфа 	1	34
стадыённая вуліца 	2	34
вакзальны завулак 	2	34
юбілейны завулак 	2	34
лібкнехта 	1	34
крываноса вуліца 	2	34
падлесная 	1	34
аэрадромная 	1	33
гродзенскі 	1	33
набярэжны завулак 	2	33
караткевіча 	1	33
прывакзальная вуліца 	2	33
зоі касмадзям’янскай 	2	33
вицебскаблсаюздрук 	1	33
дом 	1	33
ленінскі 	1	33
марата 	1	33
нараджэння 	1	33
віцебска 	1	33
станцыйная 	1	33
плошча леніна 	2	33
паркавы завулак 	2	33
набярэжны 	1	33
аэрадромная вуліца 	2	33
апосталаў 	1	32
азёрны 	1	32
маці божай 	2	32
вуліца свабоды 	2	32
паўднёва-заходні абыход 	2	32
масква-мінск 	1	32
майская 	1	32
завулак касманаўтаў 	2	32
ціхі завулак 	2	32
георгій_канстанцінавіч_жукаў 	1	32
абыход віцебска 	2	32
цвярская 	1	32
завулак заслонава 	2	32
алея юзэфа 	2	32
ціхі 	1	32
крыжа 	1	32
божай маці 	2	32
апосталаў пятра 	2	32
праспект жукава 	2	32
азёрны завулак 	2	32
завулак якуба 	2	32
паўднёва-заходні 	1	32
кутузаўскі праспект 	2	32
завулак якуба коласа 	3	32
вуліца акадэміка 	2	32
вуліца розы 	2	32
майская вуліца 	2	32
паўднёва-заходні абыход віцебска 	3	32
вуліца розы люксембург 	3	32
алея юзэфа пілсудскага 	3	32
вуліца навасёлаў 	2	32
моладзевы 	1	31
юнацтва 	1	31
юліюша славацкага 	2	31
вялікі гасцінец 	2	31
падгорная 	1	31
вуліца вялікі 	2	31
успення 	1	31
успення прасвятой 	2	31
вуліца вялікі гасцінец 	3	31
юліюша 	1	31
гасцінец 	1	31
завулак кірава 	2	31
курчатава 	1	31
вуліца курчатава 	2	31
таксафон 	1	31
станцыйная вуліца 	2	31
ленінскі завулак 	2	31
вуліца зоі касмадзям’янскай 	3	31
бальнічны 	1	31
падгорная вуліца 	2	31
інтэрнацыянальны 	1	31
святых апосталаў пятра 	3	30
славянская 	1	30
аддзяленне 	1	30
вуліца чайкоўскага 	2	30
славянская вуліца 	2	30
алея юліюша славацкага 	3	30
завулак міру 	2	30
усходні завулак 	2	30
шаранговіча 	1	30
слабадская 	1	30
святых апосталаў 	2	30
варшаўская вуліца 	2	30
ліпеня 	1	30
бабушкіна 	1	30
вуліца арджанікідзэ 	2	30
слабадская вуліца 	2	30
алея юліюша 	2	30
даўгабродская вуліца 	2	29
вуліца тэльмана 	2	29
бальнічны завулак 	2	29
заходні завулак 	2	29
вуліца караткевіча 	2	29
й 	1	29
сурганава 	1	29
фурманава 	1	29
сабор 	1	29
вуліца шаранговіча 	2	29
бешанковіцкая 	1	29
партызанскі завулак 	2	29
банк масква-мінск 	2	29
дзекабрыстаў 	1	29
даўгабродская 	1	29
царква успення прасвятой 	3	29
новы завулак 	2	29
вуліца сурганава 	2	29
царква успення 	2	29
бумажкова 	1	29
цагляная вуліца 	2	29
завулак чкалава 	2	29
цагляная 	1	29
моладзевы завулак 	2	28
святога крыжа 	2	28
пясчаная вуліца 	2	28
пётр_міронавіч_машэраў 	1	28
памежная вуліца 	2	28
клінічная 	1	28
агародная 	1	28
арлоўскага 	1	28
пясчаная 	1	28
касцёл найсвяцейшай 	2	28
карбышава 	1	28
памежная 	1	28
бешанковіцкая шаша 	2	28
успення прасвятой багародзіцы 	3	28
уладзімір_уладзіміравіч_маякоўскі 	1	28
завулак чапаева 	2	28
герояў 	1	28
мендзялеева 	1	28
й паўла 	2	27
агародная вуліца 	2	27
арлоўская 	1	27
белуша 	1	27
парыжскай 	1	27
горная вуліца 	2	27
пасялковая 	1	27
пасялковая вуліца 	2	27
чырвоная вуліца 	2	27
тухачэўскага 	1	27
пятра й 	2	27
цагляны 	1	27
аўтавакзал 	1	27
праспект леніна 	2	27
камуны 	1	27
мележа 	1	27
віцебскі 	1	27
вясёлая вуліца 	2	27
рэспублікі 	1	27
рэпіна 	1	27
пятра й паўла 	3	27
арлоўская вуліца 	2	27
завулак гастэлы 	2	27
вясёлая 	1	27
праспект чарняхоўскага 	2	27
горная 	1	27
карла лібкнехта 	2	27
парыжскай камуны 	2	27
васільковая вуліца 	2	26
лідская 	1	26
царква успення прасвятой багародзіцы 	4	26
загарадны завулак 	2	26
васільковая 	1	26
іл’іча 	1	26
чырвонасцяжная вуліца 	2	26
багушэвіча 	1	26
царква святой тройцы 	3	26
бабруйская 	1	26
апосталаў пятра й паўла 	4	26
паўлава 	1	26
соф’і 	1	26
раёна 	1	26
верасовая вуліца 	2	26
бабруйская вуліца 	2	26
цэнтральны 	1	26
іншагародняя 	1	26
верасовая 	1	26
чырвонасцяжная 	1	26
казінца 	1	26
царква нараджэння 	2	26
арханёла 	1	26
льва 	1	26
загарадны 	1	26
апосталаў пятра й 	3	26
нікіцкая вуліца 	2	25
беларусбанк. інфакіеск 	2	25
вуліца бабушкіна 	2	25
радыяльная вуліца 	2	25
здароўя 	1	25
святых апосталаў пятра й паўла 	5	25
нікіцкая 	1	25
пляханава 	1	25
нагорная вуліца 	2	25
інтэрнацыянальны завулак 	2	25
нараджэння божай 	2	25
ўезд 	1	25
завулак някрасава 	2	25
сацыялістычны 	1	25
вуліца карла лібкнехта 	3	25
завулак энгельса 	2	25
гарадоцкая 	1	25
святых апосталаў пятра й 	4	25
царква нараджэння божай маці 	4	25
беларусбанк. 	1	25
нагорная 	1	25
ссср 	1	25
гарадоцкая вуліца 	2	25
радыяльная 	1	25
царква нараджэння божай 	3	25
сяргея 	1	25
царква святых 	2	25
гадоў ссср 	2	25
мінскі 	1	25
нараджэння божай маці 	3	25
васіль_іванавіч_казлоў 	1	25
сацыялістычны завулак 	2	25
касцёл святой 	2	25
вуліца белуша 	2	25
унебаўзяцця 	1	24
валавая вуліца 	2	24
васіль_фаміч_шаранговіч 	1	24
аддзел 	1	24
мопраўская 	1	24
газеты 	1	24
беларусбанк 	1	24
валавая 	1	24
смірнова 	1	24
мопраўская вуліца 	2	24
каржанеўскага 	1	24
суражская вуліца 	2	24
вуліца карбышава 	2	24
базарная 	1	24
вялікая нікіцкая 	2	24
аляксандра 	1	24
праспект пушкіна 	2	24
малая 	1	24
унебаўзяцця найсвяцейшай 	2	24
цагляны завулак 	2	24
вуліца сяргея 	2	24
таўлая 	1	24
міхала 	1	24
суражская 	1	24
якубоўскага 	1	24
льва талстога 	2	24
вуліца тухачэўскага 	2	24
завадская вуліца 	2	24
планета 	1	24
вялікая нікіцкая вуліца 	3	24
завадская 	1	24
планета здароўя 	2	24
вуліца марата 	2	23
вуліца няміга 	2	23
тэхнічная 	1	23
бульвар юнацтва 	2	23
сасновы 	1	23
багатырова 	1	23
вуліца энтузіястаў 	2	23
унебаўзяцця найсвяцейшай панны 	3	23
праспект газеты 	2	23
завулак мічурына 	2	23
завулак максіма 	2	23
казацкая 	1	23
бду 	1	23
базарная вуліца 	2	23
вуліца лізы чайкінай 	3	23
вуліца якубоўскага 	2	23
завулак фрунзэ 	2	23
казацкая вуліца 	2	23
завулак янкі купалы 	3	23
тэхнічная вуліца 	2	23
няміга 	1	23
брэсцкі 	1	23
вуліца лізы 	2	23
год 	1	23
вуліца жукоўскага 	2	23
вуліца багатырова 	2	23
унебаўзяцця найсвяцейшай панны марыі 	4	23
сікорскага 	1	23
завулак карла 	2	23
завулак куйбышава 	2	23
чырвоны 	1	23
аляксандр_сяргеевіч_пушкін 	1	23
будаўнічы 	1	23
завулак янкі 	2	23
машынабудаўнікоў 	1	22
завулак пушкіна 	2	22
гвардзейская 	1	22
