phrase	length	count
meslek yüksekokulu 	2	51
yan 	1	50
veysel 	1	50
arif 	1	50
h. 	1	50
zara 	1	50
konutları 	1	50
bölümü 	1	50
parkı 	1	50
piri 	1	50
açık 	1	50
bahçelievler 	1	50
vatan caddesi 	2	50
tepe 	1	50
gaziantep-urfa 	1	50
antalya 	1	50
ortaköy 	1	50
gaziantep-urfa yolu 	2	50
ecevit 	1	50
bulv. 	1	50
gürsel 	1	50
geçidi 	1	49
po 	1	49
kahvesi 	1	49
kardelen 	1	49
çiğdem 	1	49
yüksek 	1	49
rent a 	2	49
kemer yolu 	2	49
pide 	1	49
eylül 	1	49
ankara-bolu 	1	49
döner 	1	49
tekstil 	1	49
rent 	1	49
ordu-giresun yolu 	2	49
han 	1	49
ankara-bolu yolu 	2	49
tem 	1	48
sinop 	1	48
malatya 	1	48
uzun 	1	48
ulu cami 	2	48
hz. 	1	48
molla 	1	48
mescit 	1	48
ankara-nallıhan 	1	48
çorum-kırıkkale 	1	48
kargo 	1	48
bergama-akhisar 	1	48
çorum-kırıkkale yolu 	2	48
yozgat 	1	48
mcdonald's 	1	48
kayseri 	1	48
ovacık yolu 	2	48
iöo 	1	48
iş merkezi 	2	48
ankara-nallıhan yolu 	2	48
mescidi 	1	48
ihlamur 	1	48
bergama-akhisar yolu 	2	48
barbaros caddesi 	2	48
sarayı 	1	47
pertek 	1	47
sinan caddesi 	2	47
erzurum-muş 	1	47
çetin 	1	47
total 	1	47
londra 	1	47
taner 	1	47
jandarma 	1	47
erzurum-muş yolu 	2	47
yıkama 	1	47
ankara yolu cd 	3	47
yollar 	1	47
bilimler 	1	47
rent a car 	3	47
fethiye 	1	47
nuri 	1	47
a car 	2	47
balıkesir 	1	47
ulubatlı 	1	46
ve teknik 	2	46
karanfil sokak 	2	46
kışla 	1	46
emek 	1	46
kahve 	1	46
zonguldak-ereğli 	1	46
pastanesi 	1	46
araştırma hastanesi 	2	46
kanal 	1	46
erzurum-ağrı yolu 	2	46
batman 	1	46
erzurum-ağrı 	1	46
zonguldak-ereğli yolu 	2	46
alucra 	1	46
doğu 	1	46
hekimhan 	1	45
bağı 	1	45
kozan 	1	45
balık 	1	45
yerleşkesi 	1	45
izzet 	1	45
meydan 	1	45
iskelesi 	1	45
erzincan 	1	45
lale sokak 	2	45
usta 	1	45
sultan selim 	2	45
lise 	1	45
oto yıkama 	2	45
anadolu imam hatip 	3	45
defne 	1	45
emin 	1	45
ege üniversitesi 	2	45
kuzey çevre 	2	45
kuzey çevre yolu 	3	45
anadolu imam 	2	45
turizm 	1	45
haci 	1	45
house 	1	45
kartal 	1	45
kastamonu-çankırı 	1	44
eğitim ve 	2	44
bülent ecevit 	2	44
sancak 	1	44
akasya 	1	44
iskele 	1	44
pamukkale 	1	44
yahya 	1	44
mesleki ve 	2	44
kastamonu-çankırı yolu 	2	44
menderes bulvarı 	2	44
can 	1	44
otobüs 	1	44
adana-osmaniye yolu 	2	44
anadolu imam hatip lisesi 	4	44
iliç 	1	44
diyarbakır-silvan 	1	44
adana-osmaniye 	1	44
aşık 	1	44
diyarbakır-silvan yolu 	2	44
beylikdüzü 	1	44
bahar 	1	44
tarsus 	1	43
istasyonu 	1	43
gençlik 	1	43
gaziantep-antakya yolu 	2	43
adapazarı-bilecik 	1	43
kahramanmaraş 	1	43
samsun 	1	43
mesleki ve teknik 	3	43
adapazarı-bilecik yolu 	2	43
gaziantep-antakya 	1	43
plaza 	1	43
şehitler 	1	43
lokman 	1	42
sadık 	1	42
balâ yolu 	2	42
karadeniz 	1	42
gerede-karabük 	1	42
bolu 	1	42
kastamonu-amasya 	1	42
muhtarlığı 	1	42
manolya 	1	42
inönü blv. 	2	42
kastamonu-amasya yolu 	2	42
selvi 	1	42
sümbül 	1	42
ve endüstri 	2	42
balâ 	1	42
gündoğdu 	1	42
türkeş 	1	42
aile sağlığı 	2	42
sivas-yozgat yolu 	2	42
dikmen 	1	42
gerede-karabük yolu 	2	42
hastane caddesi 	2	42
eğitim merkezi 	2	42
çanakkale-balıkesir 	1	42
içi yollar 	2	42
balıkesir-bandırma 	1	42
suşehri 	1	42
tevfik 	1	42
gökalp 	1	42
gül sokak 	2	42
sivas-yozgat 	1	42
tuzla 	1	42
çk 	1	42
balıkesir-bandırma yolu 	2	42
bağdat caddesi 	2	42
ve endüstri meslek 	3	42
ve endüstri meslek lisesi 	4	42
şükrü 	1	42
