phrase	length	count
εθνική οδός λαμίας 	3	46
λέσβου 	1	46
aegean 	1	46
προμαχώνα 	1	46
εθνικής αντίστασης 	2	45
τριάδα 	1	45
πολυγύρου 	1	45
βουλγαροκτόνου 	1	45
αστακού 	1	45
ελτα 	1	45
επαρχιακή οδός άρτας 	3	45
φωκά 	1	45
μήλου 	1	45
παπανικολή 	1	45
δραγούμη 	1	45
everest 	1	45
μυστρά 	1	45
ελένης 	1	45
aυχένα 	1	44
βόνιτσας 	1	44
θέμιδος 	1	44
λεωφόρος θηβών 	2	44
πάργας 	1	44
μεραρχίας 	1	44
κατεχάκη 	1	44
μιλτιάδου 	1	44
ορφέως 	1	44
θήβας 	1	44
αθανάσιος 	1	44
αστυνομικό 	1	44
αλ. 	1	43
ανδρέα συγγρού 	2	43
δραγατσανίου 	1	43
ανεξαρτησίας 	1	43
γεωργιου 	1	43
ιουστινιανού 	1	43
πλαπούτα 	1	43
φιλιάτων 	1	43
όθωνος 	1	43
λακωνίας 	1	43
αυξεντίου 	1	43
παιδικός 	1	42
avin 	1	42
έδεσσας 	1	42
αστυνομικό τμήμα 	2	42
μεσσήνης 	1	42
γρεβενών 	1	42
γαλήνης 	1	42
λούη 	1	42
σπύρου λούη 	2	42
ηρακλείτου 	1	42
κυριακής 	1	42
school 	1	42
πειραιά 	1	42
οικονόμου 	1	42
πλαταιών 	1	42
αναξαγόρα 	1	42
καραισκάκη 	1	42
βασ. 	1	42
αντύπα 	1	42
αρχιμήδους 	1	42
κάλβου 	1	42
μικρού 	1	42
agia 	1	41
λεωφόρος στρατάρχου αλέξανδρου 	3	41
διογένους 	1	41
σχολειο 	1	41
ερυθρού 	1	41
λεωφόρος στρατάρχου 	2	41
ιεράπετρας 	1	41
μαγνησίας 	1	41
ερυθρού σταυρού 	2	41
γ 	1	41
ag. 	1	41
σαπφούς 	1	41
τιμίου 	1	41
λεωφόρος στρατάρχου αλέξανδρου παπάγου 	4	41
φειδίου 	1	41
παιδικός σταθμός 	2	41
κώστα βάρναλη 	2	41
λαχανά 	1	41
