phrase	length	count
xiv. divizije 	2	20
duh na ostrem vrhu 	4	20
na ostrem 	2	20
ponikve 	1	20
razcep kozarje 	2	20
miklošičeva 	1	20
rondo 	1	20
graba 	1	20
mala vas 	2	20
trubarjeva cesta 	2	20
rozmanova 	1	20
lendava 	1	20
slivniško 	1	20
hudi 	1	20
slivniško pohorje 	2	20
duh na 	2	20
prežihova ulica 	2	20
kersnikova ulica 	2	20
kosovelova pot 	2	20
rozmanova ulica 	2	20
grobelnem 	1	20
cesta zmage 	2	20
duh na ostrem 	3	20
ostrem vrhu 	2	20
kozarje 	1	20
plintovec 	1	20
na ostrem vrhu 	3	20
remšnik 	1	20
pri ljutomeru 	2	20
zadružna 	1	20
ješenca 	1	20
jenkova ulica 	2	20
kardeljeva cesta 	2	19
jernej nad 	2	19
vodovodna cesta 	2	19
vegova 	1	19
sveti jernej nad 	3	19
vegova ulica 	2	19
grosuplje 	1	19
kobilje 	1	19
jakobski dol 	2	19
občanov 	1	19
gostilna in 	2	19
zahod 	1	19
sveti jernej nad muto 	4	19
dolnji 	1	19
društvo 	1	19
vojkova cesta 	2	19
šentvid 	1	19
dom starejših občanov 	3	19
šentilj 	1	19
sotina 	1	19
jernej nad muto 	3	19
karlovška cesta 	2	19
železniška 	1	19
drevored 	1	19
reška cesta 	2	19
del 	1	19
sveti duh na ostrem 	4	19
ilirska 	1	19
medno 	1	19
ulica padlih 	2	19
potok 	1	19
medvode 	1	19
ulica borisa 	2	19
sveti duh na 	3	19
cven 	1	19
kostrivnica 	1	19
filovci 	1	19
goričica 	1	19
jakobski 	1	19
roška 	1	19
svete 	1	19
starejših občanov 	2	19
vrhpolje 	1	19
josipdol 	1	19
aškerčeva ulica 	2	19
karlovška 	1	19
sveti duh na ostrem vrhu 	5	19
vič 	1	19
ranče 	1	19
med 	1	19
janžev vrh 	2	19
logatec 	1	19
prapreče 	1	19
janžev 	1	19
bresterniška 	1	18
poštna 	1	18
dušana 	1	18
ribiška ulica 	2	18
božje 	1	18
latkova vas 	2	18
robanov 	1	18
prepolje 	1	18
robanov kot 	2	18
skb 	1	18
marijinega 	1	18
pri vodicah 	2	18
celestrina 	1	18
ob blažovnici 	2	18
sladki vrh 	2	18
gorca 	1	18
vinarska 	1	18
vstaje 	1	18
šalovci 	1	18
opekarska 	1	18
mlakarjeva 	1	18
mesto 	1	18
ulica dr. 	2	18
prisojna 	1	18
vrhov dol 	2	18
škofja loka 	2	18
hofer 	1	18
lovrenc 	1	18
križevci 	1	18
travniška 	1	18
ravne 	1	18
blažovnici 	1	18
hribom 	1	18
latkova 	1	18
lormanje 	1	18
vrhov 	1	18
dolenje 	1	18
kovk 	1	18
vodicah 	1	18
zgornje gameljne 	2	18
peskovci 	1	18
mlakarjeva ulica 	2	18
fala 	1	17
gerlinci 	1	17
staneta žagarja 	2	17
vinogradniška 	1	17
podkraj 	1	17
hudi kot 	2	17
obrežna 	1	17
miklavž 	1	17
martjanci 	1	17
zgornja selnica 	2	17
na vršič 	2	17
bresterniška ulica 	2	17
mlinu 	1	17
mala polana 	2	17
usnjarska 	1	17
trstenik 	1	17
trg revolucije 	2	17
obrežna ulica 	2	17
trčova 	1	17
brnčičeva 	1	17
kamnik 	1	17
vršič 	1	17
tavčarjeva 	1	17
jakopičeva 	1	17
taborska cesta 	2	17
pernica 	1	17
mejna ulica 	2	17
bezena 	1	17
spar 	1	17
otona 	1	17
kraigherjeva 	1	17
pod hribom 	2	17
glasbena šola 	2	17
puštal 	1	17
dolenja vas 	2	17
kraigherjeva ulica 	2	17
jakopičeva ulica 	2	17
kočevje 	1	17
elektro 	1	17
pod goro 	2	17
šentiljska 	1	17
grm 	1	17
slovenska bistrica 	2	17
milana 	1	17
oddelek 	1	17
jelenče 	1	17
kapelica 	1	17
soška 	1	17
puconci 	1	17
brnčičeva ulica 	2	17
triglavska cesta 	2	17
veliki boč 	2	17
cesta na vršič 	3	17
boračeva 	1	17
glasbena 	1	17
ravenska 	1	17
selnica ob 	2	17
bazoviška ulica 	2	17
selo pri 	2	17
turistična 	1	17
industrijska cesta 	2	16
tita 	1	16
ruška 	1	16
malija 	1	16
čepinci 	1	16
vinarska ulica 	2	16
sveti jurij 	2	16
rogatec 	1	16
a 	1	16
cvetkova 	1	16
mengeška 	1	16
pokopališka 	1	16
republike 	1	16
iv 	1	16
koseze 	1	16
gozdarska 	1	16
kozje 	1	16
podgora 	1	16
maršala tita 	2	16
v slov. 	2	16
ižakovci 	1	16
župančiča 	1	16
vrbanska cesta 	2	16
gostilnica 	1	16
v slov. goricah 	3	16
slov. 	1	16
peruzzijeva ulica 	2	16
pobrežje 	1	16
ulica milana 	2	16
abanka 	1	16
bistro 	1	16
tacenska 	1	16
vid 	1	16
cankarjeva cesta 	2	16
peruzzijeva 	1	16
koprska 	1	16
gorenja 	1	16
otona župančiča 	2	16
novi trg 	2	16
šentiljska cesta 	2	16
sv. martin 	2	16
črešnjevci 	1	16
poljska pot 	2	16
podutiška cesta 	2	16
miklošičeva ulica 	2	16
ulica staneta 	2	16
aprila 	1	16
maršala 	1	16
nad mariborom 	2	16
jadranska cesta 	2	16
lahovče 	1	16
obrtna 	1	16
gaj nad 	2	16
agip 	1	16
dravska 	1	16
slov. goricah 	2	16
zasavska 	1	16
zelena ulica 	2	16
ob ribniku 	2	16
razkrižje 	1	16
jarška 	1	16
veščica 	1	16
ožbalt 	1	16
janez 	1	16
ulica padlih borcev 	3	16
potrčeva 	1	16
dolnji slaveči 	2	16
cesta svobode 	2	16
cerkev marijinega 	2	16
ruška cesta 	2	16
gaj nad mariborom 	3	16
jarška cesta 	2	16
orehova 	1	16
turistična kmetija 	2	16
škrbina 	1	16
podutiška 	1	16
mariborom 	1	16
tavčarjeva ulica 	2	16
stritarjeva ulica 	2	16
tacenska cesta 	2	16
zagaj 	1	16
zasavska cesta 	2	16
križna 	1	16
podpeca 	1	16
vrbanska 	1	16
cesta i 	2	16
na grad 	2	15
priključek murska sobota 	3	15
tepanje 	1	15
motvarjevci 	1	15
metelkova 	1	15
lenivec 	1	15
junija 	1	15
pečovnik 	1	15
langusova ulica 	2	15
markovci 	1	15
mlaka 	1	15
škofjo loko 	2	15
cvetkova ulica 	2	15
šmarno goro 	2	15
tunjice 	1	15
trg osvobodilne 	2	15
žrtev 	1	15
pot k mlinu 	3	15
štradon 	1	15
jurčkova cesta 	2	15
andrej 	1	15
langusova 	1	15
trebuša 	1	15
priključek murska 	2	15
besnica 	1	15
vukovski 	1	15
meljski 	1	15
drožanjska cesta 	2	15
zgornje bitnje 	2	15
trebnje 	1	15
radovljica 	1	15
drožanjska 	1	15
sela 	1	15
vodnikova cesta 	2	15
zalog pri 	2	15
gradec 	1	15
seidlova 	1	15
betettova 	1	15
trg osvobodilne fronte 	3	15
cesta vstaje 	2	15
martina 	1	15
gorenja vas 	2	15
gosposvetska cesta 	2	15
spodnji slemen 	2	15
sladka 	1	15
jurčkova 	1	15
frana 	1	15
koclja 	1	15
fužine 	1	15
škofjo 	1	15
tomačevo 	1	15
kneza 	1	15
vi 	1	15
splošna 	1	15
spodnja senica 	2	15
lobnica 	1	15
bodovlje 	1	15
cvetna 	1	15
cirknica 	1	15
kneza koclja 	2	15
bazoviška cesta 	2	15
turnerjeva ulica 	2	15
kebelj 	1	15
orehovec 	1	15
k mlinu 	2	15
nad škofjo loko 	3	15
tržaška ulica 	2	15
turnerjeva 	1	15
nad škofjo 	2	15
grabonoš 	1	15
travniška ulica 	2	15
cerkev svete 	2	15
škrilje 	1	15
s 	1	15
veleposlaništvo 	1	15
šmarno 	1	15
josipa 	1	15
streliška cesta 	2	15
križa 	1	15
paka 	1	14
belo 	1	14
srednja vas 	2	14
dravska ulica 	2	14
pot za 	2	14
mostu 	1	14
rudarska 	1	14
bratonci 	1	14
logarska 	1	14
kopitarjeva ulica 	2	14
ljubljanska banka 	2	14
kopitarjeva 	1	14
novo mesto 	2	14
strma ulica 	2	14
na bregu 	2	14
glavarjeva 	1	14
na bokalce 	2	14
koritno 	1	14
logarska dolina 	2	14
cvetna ulica 	2	14
danijel 	1	14
cesta na bokalce 	3	14
ob savinji 	2	14
stranska 	1	14
roška cesta 	2	14
jezerska 	1	14
gozdarska cesta 	2	14
razlagova ulica 	2	14
barbara 	1	14
cesta na lenivec 	3	14
izletniška 	1	14
cesta ii. grupe 	3	14
slovenskih 	1	14
košana 	1	14
vurberk 	1	14
linhartova ulica 	2	14
grajski 	1	14
lehen na 	2	14
florjanska ulica 	2	14
golovec 	1	14
dolenja trebuša 	2	14
kovinarska 	1	14
šiška 	1	14
brezje pri 	2	14
na lenivec 	2	14
bokalce 	1	14
stična 	1	14
ii. grupe odredov 	3	14
mengeška cesta 	2	14
trdinova ulica 	2	14
florjanska 	1	14
ii. grupe 	2	14
aljaževa 	1	14
srednja šola 	2	14
na jasi 	2	14
sveti danijel 	2	14
mirna 	1	14
bodonci 	1	14
matere 	1	14
prekomorske 	1	14
razlagova 	1	14
vukovje 	1	14
seidlova cesta 	2	14
lehen na pohorju 	3	14
dovže 	1	14
cesta pod goro 	3	14
moravci 	1	14
dornava 	1	14
lehen 	1	14
vešenik 	1	14
vkop 	1	14
savinji 	1	14
zdravstvena 	1	14
bs 	1	14
pokriti 	1	14
dolgi 	1	14
šmarju 	1	14
cesta ii. 	2	14
klub 	1	14
sv. marija 	2	14
betettova cesta 	2	14
jurija 	1	14
pokriti vkop 	2	14
cesta ii. grupe odredov 	4	14
rožno 	1	14
