phrase	length	count
faluház 	1	71
nádor utca 	2	71
körzeti 	1	71
otthona 	1	71
múzeum 	1	71
cib bank 	2	70
háza 	1	70
művelődési központ 	2	70
gólya utca 	2	70
szíve 	1	70
panoráma utca 	2	70
egészségház 	1	70
part 	1	70
tivadar utca 	2	70
fagyizó 	1	70
egyházközség temploma 	2	70
pázmány péter 	2	70
nyugati 	1	70
szakközépiskola és 	2	69
kisvendéglő 	1	69
gorkij 	1	69
maros utca 	2	69
veres péter utca 	3	69
barackos 	1	69
előd 	1	69
baptista 	1	69
kanizsai 	1	69
erdész utca 	2	69
róbert 	1	69
alkotás utca 	2	69
december 	1	69
hunyadi jános út 	3	69
barátság utca 	2	68
boróka 	1	68
gábor út 	2	68
szent kereszt felmagasztalása-templom 	3	68
vidéke takarékszövetkezet 	2	68
alma 	1	68
álmos utca 	2	68
katica 	1	68
fejedelem utca 	2	68
borostyán 	1	68
kereszt felmagasztalása-templom 	2	68
zsák utca 	2	68
felmagasztalása-templom 	1	68
anna-templom 	1	67
kar 	1	67
soproni 	1	67
vásár 	1	67
tátra 	1	67
pincesor 	1	67
batsányi 	1	67
takarék 	1	67
szentmihályi 	1	67
kertalja 	1	67
éva 	1	67
vasútállomás 	1	67
benczúr 	1	67
balázs 	1	67
huba 	1	67
fóti 	1	67
török ignác 	2	67
sziget utca 	2	67
tópart utca 	2	66
haladás utca 	2	66
nagytétényi 	1	66
és vidéke takarékszövetkezet 	3	66
közösségi ház 	2	66
török ignác utca 	3	66
újtelep utca 	2	66
tamási 	1	66
raiffeisen 	1	66
gimnázium és 	2	66
idősek 	1	66
martinovics utca 	2	66
szent anna-templom 	2	66
vajda jános utca 	3	66
homok 	1	66
udvartér 	1	66
lőrinc utca 	2	66
thököly út 	2	65
kecskeméti 	1	65
györgy tér 	2	65
bástya 	1	65
szőlőhegy 	1	65
pásztor 	1	65
magyarok nagyasszonya-templom 	2	65
bocskai út 	2	65
béla király 	2	65
nagyasszonya-templom 	1	65
garay 	1	65
illyés 	1	65
nagy sándor 	2	65
kapu 	1	64
szép 	1	64
otthon 	1	64
hétvezér 	1	64
illyés gyula 	2	64
erdőalja 	1	64
ságvári utca 	2	64
töltés 	1	64
szemere 	1	64
bessenyei 	1	64
center 	1	64
szabolcs 	1	64
burger 	1	64
őz 	1	64
árvácska utca 	2	64
zalka 	1	64
ybl 	1	64
rózsadomb 	1	64
krúdy gyula 	2	63
gagarin utca 	2	63
