phrase	length	count
liepkalnio 	1	21
dubijos g. 	2	21
lsmu kk 	2	21
šilutė 	1	21
subačiaus 	1	21
vytenio 	1	21
filialas 	1	21
priežiūros 	1	21
šv. kryžiaus 	2	21
kadagių 	1	21
sushi 	1	21
ilgoji g. 	2	21
šaltinių 	1	21
elektrėnai 	1	21
prospektas 	1	21
vėtrungės 	1	21
plytinės g. 	2	21
architektų g. 	2	21
gelbėjimo 	1	21
liepkalnio g. 	2	21
lentvario g. 	2	21
plytinės 	1	21
mechanizatorių 	1	21
muziejaus g. 	2	21
gintaro g. 	2	21
birštono 	1	21
mažeikių 	1	21
pašilės 	1	21
savivaldybės administracija 	2	21
alksnių 	1	20
žaliųjų ežerų g. 	3	20
povilo 	1	20
jurbarko 	1	20
vilkaviškio g. 	2	20
vaitkaus 	1	20
vaitkaus g. 	2	20
balsių 	1	20
grinkiškis 	1	20
kareivių 	1	20
žaliųjų ežerų 	2	20
žibučių 	1	20
agrastų 	1	20
žaliųjų 	1	20
daržų g. 	2	20
kėdainiai 	1	20
riešutų g. 	2	20
neries g. 	2	20
smilgų g. 	2	20
tarnyba 	1	20
sandėlių 	1	20
cafe 	1	20
kelmės 	1	20
viduklės 	1	20
vasaros g. 	2	20
daržų 	1	20
pajūrio 	1	20
vytenio g. 	2	20
degučiai 	1	20
tūkstantmečio g. 	2	20
švenčionių g. 	2	20
kaišiadorių 	1	20
riešutų 	1	20
rajono savivaldybės 	2	20
buivydiškių 	1	19
arimų g. 	2	19
didžiojo g. 	2	19
žibučių g. 	2	19
užtvankos g. 	2	19
tiesioji 	1	19
atžalyno 	1	19
onos 	1	19
ūkio 	1	19
darželio 	1	19
bielinio 	1	19
zarasų g. 	2	19
švenčionys 	1	19
pašto g. 	2	19
varnių g. 	2	19
g 	1	19
pamario 	1	19
tvirtovės 	1	19
pupojų sodų 	2	19
šeimos 	1	19
kareivių g. 	2	19
bendrabutis 	1	19
vytauto didžiojo g. 	3	19
šv. jurgio bažnyčia 	3	19
užtvankos 	1	19
sveikatos priežiūros 	2	19
žeimelis 	1	19
vakarinis aplinkkelis 	2	19
kretingos g. 	2	19
vokės g. 	2	19
knygnešių 	1	19
knygnešių g. 	2	19
pašilės g. 	2	19
smėlynės 	1	19
priešgaisrinė 	1	19
mileišiškių 	1	19
sandėlių g. 	2	19
tylos 	1	19
kuršių 	1	19
bielinio g. 	2	19
jiesios 	1	19
darželio g. 	2	19
laisvės a. 	2	19
aukštoji 	1	19
vileišio 	1	19
sukilėlių pr. 	2	19
europos pr. 	2	19
orlen 	1	19
kernavės 	1	19
luokė 	1	19
poškos 	1	19
rokantiškių sodų 	2	19
jurgio bažnyčia 	2	19
vaikų darželis 	2	19
šaltinių g. 	2	19
emsi 	1	18
poškos g. 	2	18
bičiulių g. 	2	18
žirmūnų g. 	2	18
simono 	1	18
juozo 	1	18
šv. antano 	2	18
švitrigailos 	1	18
tako 	1	18
kražių 	1	18
klonių 	1	18
subačiaus g. 	2	18
valstybinė 	1	18
paukščių 	1	18
bartninkai 	1	18
vaineikiai 	1	18
šukionys 	1	18
g. st. 	2	18
grigiškių 	1	18
bičiulių 	1	18
tylos g. 	2	18
daukšos 	1	18
karaimų 	1	18
telšių g. 	2	18
can 	1	18
vaivorykštės g. 	2	18
širdies 	1	18
pirties g. 	2	18
ignalinos 	1	18
astravo g. 	2	18
buivydiškių g. 	2	18
sedos g. 	2	18
aikštė 	1	18
gariūnų g. 	2	18
varpo g. 	2	18
žolynų 	1	18
p. vileišio 	2	18
astrų 	1	18
santariškių g. 	2	18
švitrigailos g. 	2	18
lizdeikos 	1	18
jovarų g. 	2	18
manto 	1	18
alksnių g. 	2	18
molėtų g. 	2	18
pirties 	1	18
astravo 	1	18
tako g. 	2	18
ūkininkų 	1	17
tvenkinių 	1	17
karklų g. 	2	17
d. poškos g. 	3	17
petro ir povilo 	3	17
astrų g. 	2	17
girios 	1	17
manto g. 	2	17
šakališkių 	1	17
sėlių 	1	17
charlie pizza 	2	17
priežiūros centras 	2	17
kosmonautų g. 	2	17
alanta 	1	17
maxima 	1	17
ajerų 	1	17
d. poškos 	2	17
rato 	1	17
kryžiokų 	1	17
ščučino 	1	17
gulbių 	1	17
charlie 	1	17
veisiejų 	1	17
sveikatos priežiūros centras 	3	17
tunelio 	1	17
marijampolės pl. 	2	17
kalvelių 	1	17
sausio 	1	17
stanislovo 	1	17
priešgaisrinė gelbėjimo 	2	17
ir povilo 	2	17
karklų 	1	17
vienuolio 	1	17
kosmonautų 	1	17
restoranas 	1	17
pirminės 	1	17
žirnių g. 	2	17
tiesioji g. 	2	17
žolynų g. 	2	17
tvenkinių g. 	2	17
dainų 	1	17
lizdeikos g. 	2	17
nuokalnės 	1	17
ščučino aplinkkelis 	2	17
technologijų 	1	17
rūda 	1	17
kelmė 	1	17
kadagių g. 	2	17
salininkų sodų 	2	17
usėnai 	1	17
žirnių 	1	17
nuokalnės g. 	2	17
žukausko 	1	17
j. bielinio 	2	17
ožkinių 	1	17
agrastų g. 	2	17
pakalniai 	1	17
j. bielinio g. 	3	17
nendrių 	1	17
nendrių g. 	2	17
šakališkių g. 	2	17
gvazdikų sodų 	2	17
m. mažvydo 	2	16
šiaurės pr. 	2	16
akmenės g. 	2	16
coffee 	1	16
šv. apaštalų petro ir povilo 	5	16
euro vaistinė 	2	16
švč. jėzaus 	2	16
krėvės pr. 	2	16
riešės 	1	16
m. daukšos 	2	16
daugpilis 	1	16
šešupės g. 	2	16
ajerų g. 	2	16
m. daukšos g. 	3	16
gulbių g. 	2	16
ulonų 	1	16
ežerėlio 	1	16
aušrinės sodų 	2	16
h. manto 	2	16
pašušvys 	1	16
jėzaus širdies 	2	16
pamario g. 	2	16
tumo-vaižganto 	1	16
krakiškių g. 	2	16
z. 	1	16
tytuvėnai 	1	16
spindulio 	1	16
šv. onos 	2	16
jotvingių 	1	16
švyturio g. 	2	16
rusnės 	1	16
tunelio g. 	2	16
laurų 	1	16
gražiškiai 	1	16
